sex,age,geo,year,population,id
Total,From 50 to 54 years,Sweden,2010,585136,69124
Total,From 50 to 54 years,Sweden,2011,584733,69125
Total,From 50 to 54 years,Sweden,2012,584502,69126
Total,From 50 to 54 years,Sweden,2013,588708,69127
Total,From 50 to 54 years,Sweden,2014,600575,69128
Total,From 50 to 54 years,Sweden,2015,622044,69129
Total,From 50 to 54 years,Sweden,2016,644465,69130
Total,From 50 to 54 years,Sweden,2017,666684,69131
Total,From 50 to 54 years,Sweden,2018,683300,69132
Total,From 50 to 54 years,Sweden,2019,687849,69133
Total,From 50 to 54 years,Sweden,2020,677755,69134
Total,From 50 to 54 years,Sweden,2021,668572,69135
Total,From 50 to 54 years,Sweden,2022,663496,69136
Total,From 50 to 54 years,Sweden,2023,660484,69137
Total,From 50 to 54 years,Sweden,2024,660604,69138
Total,From 50 to 54 years,Slovenia,1995,118935,69139
Total,From 50 to 54 years,Slovenia,1996,109597,69140
Total,From 50 to 54 years,Slovenia,1997,109935,69141
Total,From 50 to 54 years,Slovenia,1998,111442,69142
Total,From 50 to 54 years,Slovenia,1999,113510,69143
Total,From 50 to 54 years,Slovenia,2000,120422,69144
Total,From 50 to 54 years,Slovenia,2001,133505,69145
Total,From 50 to 54 years,Slovenia,2002,140002,69146
Total,From 50 to 54 years,Slovenia,2003,145458,69147
Total,From 50 to 54 years,Slovenia,2004,150642,69148
Total,From 50 to 54 years,Slovenia,2005,154043,69149
Total,From 50 to 54 years,Slovenia,2006,155696,69150
Total,From 50 to 54 years,Slovenia,2007,157864,69151
Total,From 50 to 54 years,Slovenia,2008,157263,69152
Total,From 50 to 54 years,Slovenia,2009,156012,69153
Total,From 50 to 54 years,Slovenia,2010,155235,69154
Total,From 50 to 54 years,Slovenia,2011,153589,69155
Total,From 50 to 54 years,Slovenia,2012,152564,69156
Total,From 50 to 54 years,Slovenia,2013,152366,69157
Total,From 50 to 54 years,Slovenia,2014,152891,69158
Total,From 50 to 54 years,Slovenia,2015,153352,69159
Total,From 50 to 54 years,Slovenia,2016,154542,69160
Total,From 50 to 54 years,Slovenia,2017,155160,69161
Total,From 50 to 54 years,Slovenia,2018,154888,69162
Total,From 50 to 54 years,Slovenia,2019,154102,69163
Total,From 50 to 54 years,Slovenia,2020,152755,69164
Total,From 50 to 54 years,Slovenia,2021,149801,69165
Total,From 50 to 54 years,Slovenia,2022,147044,69166
Total,From 50 to 54 years,Slovenia,2023,146787,69167
Total,From 50 to 54 years,Slovenia,2024,148037,69168
Total,From 50 to 54 years,Slovakia,1995,266576,69169
Total,From 50 to 54 years,Slovakia,1996,266974,69170
Total,From 50 to 54 years,Slovakia,1997,272045,69171
Total,From 50 to 54 years,Slovakia,1998,285863,69172
Total,From 50 to 54 years,Slovakia,1999,302051,69173
Total,From 50 to 54 years,Slovakia,2000,315611,69174
Total,From 50 to 54 years,Slovakia,2001,338506,69175
Total,From 50 to 54 years,Slovakia,2002,358334,69176
Total,From 50 to 54 years,Slovakia,2003,372733,69177
Total,From 50 to 54 years,Slovakia,2004,383566,69178
Total,From 50 to 54 years,Slovakia,2005,394480,69179
Total,From 50 to 54 years,Slovakia,2006,400740,69180
Total,From 50 to 54 years,Slovakia,2007,403756,69181
Total,From 50 to 54 years,Slovakia,2008,403629,69182
Total,From 50 to 54 years,Slovakia,2009,401346,69183
Total,From 50 to 54 years,Slovakia,2010,394819,69184
Total,From 50 to 54 years,Slovakia,2011,387416,69185
Total,From 50 to 54 years,Slovakia,2012,379760,69186
Total,From 50 to 54 years,Slovakia,2013,371616,69187
Total,From 50 to 54 years,Slovakia,2014,368749,69188
Total,From 50 to 54 years,Slovakia,2015,370115,69189
Total,From 50 to 54 years,Slovakia,2016,367972,69190
Total,From 50 to 54 years,Slovakia,2017,363869,69191
Total,From 50 to 54 years,Slovakia,2018,359661,69192
Total,From 50 to 54 years,Slovakia,2019,352022,69193
Total,From 50 to 54 years,Slovakia,2020,346980,69194
Total,From 50 to 54 years,Slovakia,2021,345716,69195
Total,From 50 to 54 years,Slovakia,2022,349057,69196
Total,From 50 to 54 years,Slovakia,2023,359103,69197
Total,From 50 to 54 years,Slovakia,2024,374693,69198
Total,From 50 to 54 years,San Marino,2012,2520,69199
Total,From 50 to 54 years,San Marino,2013,2630,69200
Total,From 50 to 54 years,San Marino,2018,3178,69201
Total,From 50 to 54 years,Türkiye,1995,2205573,69202
Total,From 50 to 54 years,Türkiye,1996,2239107,69203
Total,From 50 to 54 years,Türkiye,1997,2284134,69204
Total,From 50 to 54 years,Türkiye,1998,2341676,69205
Total,From 50 to 54 years,Türkiye,1999,2416228,69206
Total,From 50 to 54 years,Türkiye,2000,2507270,69207
Total,From 50 to 54 years,Türkiye,2001,2608000,69208
Total,From 50 to 54 years,Türkiye,2002,2726000,69209
Total,From 50 to 54 years,Türkiye,2003,2855000,69210
Total,From 50 to 54 years,Türkiye,2004,2987000,69211
Total,From 50 to 54 years,Türkiye,2005,3122000,69212
Total,From 50 to 54 years,Türkiye,2006,3257000,69213
Total,From 50 to 54 years,Türkiye,2007,3394000,69214
Total,From 50 to 54 years,Türkiye,2008,3565669,69215
Total,From 50 to 54 years,Türkiye,2009,3643173,69216
Total,From 50 to 54 years,Türkiye,2010,3725743,69217
Total,From 50 to 54 years,Türkiye,2011,3706289,69218
Total,From 50 to 54 years,Türkiye,2012,3792436,69219
Total,From 50 to 54 years,Türkiye,2013,4039198,69220
Total,From 50 to 54 years,Türkiye,2014,4232792,69221
Total,From 50 to 54 years,Türkiye,2015,4438422,69222
Total,From 50 to 54 years,Türkiye,2016,4632909,69223
Total,From 50 to 54 years,Türkiye,2017,4756244,69224
Total,From 50 to 54 years,Türkiye,2018,4675455,69225
Total,From 50 to 54 years,Türkiye,2019,4701324,69226
Total,From 50 to 54 years,Türkiye,2020,4675373,69227
Total,From 50 to 54 years,Türkiye,2021,4584632,69228
Total,From 50 to 54 years,Türkiye,2022,4754484,69229
Total,From 50 to 54 years,Türkiye,2023,5054624,69230
Total,From 50 to 54 years,Türkiye,2024,5272666,69231
Total,From 50 to 54 years,Ukraine,2006,3257887,69232
Total,From 50 to 54 years,Ukraine,2007,3273944,69233
Total,From 50 to 54 years,Ukraine,2008,3291399,69234
Total,From 50 to 54 years,Ukraine,2009,3366046,69235
Total,From 50 to 54 years,Ukraine,2010,3398490,69236
Total,From 50 to 54 years,Ukraine,2011,3485581,69237
Total,From 50 to 54 years,Ukraine,2012,3505998,69238
Total,From 50 to 54 years,Ukraine,2013,3500369,69239
Total,From 50 to 54 years,Ukraine,2014,3450412,69240
Total,From 50 to 54 years,Ukraine,2015,3178225,69241
Total,From 50 to 54 years,Ukraine,2016,3036693,69242
Total,From 50 to 54 years,Ukraine,2017,2925578,69243
Total,From 50 to 54 years,Ukraine,2018,2823735,69244
Total,From 50 to 54 years,Ukraine,2019,2743877,69245
Total,From 50 to 54 years,Ukraine,2020,2695515,69246
Total,From 50 to 54 years,Ukraine,2021,2717322,69247
Total,From 50 to 54 years,Ukraine,2022,2736970,69248
Total,From 50 to 54 years,United Kingdom,1995,3280285,69249
Total,From 50 to 54 years,United Kingdom,1996,3397154,69250
Total,From 50 to 54 years,United Kingdom,1997,3605526,69251
Total,From 50 to 54 years,United Kingdom,1998,3823290,69252
Total,From 50 to 54 years,United Kingdom,1999,3939191,69253
Total,From 50 to 54 years,United Kingdom,2000,3999756,69254
Total,From 50 to 54 years,United Kingdom,2001,4022051,69255
Total,From 50 to 54 years,United Kingdom,2002,3938348,69256
Total,From 50 to 54 years,United Kingdom,2003,3799464,69257
Total,From 50 to 54 years,United Kingdom,2004,3718723,69258
Total,From 50 to 54 years,United Kingdom,2005,3683512,69259
Total,From 50 to 54 years,United Kingdom,2006,3682922,69260
Total,From 50 to 54 years,United Kingdom,2007,3719758,69261
Total,From 50 to 54 years,United Kingdom,2008,3785929,69262
Total,From 50 to 54 years,United Kingdom,2009,3866228,69263
Total,From 50 to 54 years,United Kingdom,2010,3957280,69264
Total,From 50 to 54 years,United Kingdom,2011,4063519,69265
Total,From 50 to 54 years,United Kingdom,2012,4177918,69266
Total,From 50 to 54 years,United Kingdom,2013,4290027,69267
Total,From 50 to 54 years,United Kingdom,2014,4401148,69268
Total,From 50 to 54 years,United Kingdom,2015,4511704,69269
Total,From 50 to 54 years,United Kingdom,2016,4598661,69270
Total,From 50 to 54 years,United Kingdom,2017,4650051,69271
Total,From 50 to 54 years,United Kingdom,2018,4671514,69272
Total,From 50 to 54 years,United Kingdom,2019,4668822,69273
Total,From 50 to 54 years,Kosovo,2016,86629,69274
Total,From 50 to 54 years,Kosovo,2017,94361,69275
Total,From 50 to 54 years,Kosovo,2018,95156,69276
Total,From 50 to 54 years,Kosovo,2019,98362,69277
Total,From 50 to 54 years,Kosovo,2020,100248,69278
Total,From 50 to 54 years,Kosovo,2021,101022,69279
Total,From 50 to 54 years,Kosovo,2022,102901,69280
Total,From 55 to 59 years,Andorra,1995,2659,69281
Total,From 55 to 59 years,Andorra,1996,2730,69282
Total,From 55 to 59 years,Andorra,1997,2677,69283
Total,From 55 to 59 years,Andorra,1998,2793,69284
Total,From 55 to 59 years,Andorra,1999,3057,69285
Total,From 55 to 59 years,Andorra,2000,3319,69286
Total,From 55 to 59 years,Andorra,2001,3399,69287
Total,From 55 to 59 years,Andorra,2002,3614,69288
Total,From 55 to 59 years,Andorra,2003,3825,69289
Total,From 55 to 59 years,Andorra,2004,4087,69290
Total,From 55 to 59 years,Andorra,2005,4281,69291
Total,From 55 to 59 years,Andorra,2006,4417,69292
Total,From 55 to 59 years,Andorra,2007,4507,69293
Total,From 55 to 59 years,Andorra,2008,4658,69294
Total,From 55 to 59 years,Andorra,2009,4770,69295
Total,From 55 to 59 years,Andorra,2010,4904,69296
Total,From 55 to 59 years,Andorra,2011,4650,69297
Total,From 55 to 59 years,Andorra,2012,4650,69298
Total,From 55 to 59 years,Andorra,2013,4642,69299
Total,From 55 to 59 years,Andorra,2019,5926,69300
Total,From 55 to 59 years,Albania,2002,118697,69301
Total,From 55 to 59 years,Albania,2003,116616,69302
Total,From 55 to 59 years,Albania,2004,118534,69303
Total,From 55 to 59 years,Albania,2005,125526,69304
Total,From 55 to 59 years,Albania,2006,135385,69305
Total,From 55 to 59 years,Albania,2007,143761,69306
Total,From 55 to 59 years,Albania,2008,145469,69307
Total,From 55 to 59 years,Albania,2009,149437,69308
Total,From 55 to 59 years,Albania,2010,154191,69309
Total,From 55 to 59 years,Albania,2011,161497,69310
Total,From 55 to 59 years,Albania,2012,169548,69311
Total,From 55 to 59 years,Albania,2013,178444,69312
Total,From 55 to 59 years,Albania,2014,185103,69313
Total,From 55 to 59 years,Albania,2015,191264,69314
Total,From 55 to 59 years,Albania,2016,195080,69315
Total,From 55 to 59 years,Albania,2017,200892,69316
Total,From 55 to 59 years,Albania,2018,204061,69317
Total,From 55 to 59 years,Albania,2019,206653,69318
Total,From 55 to 59 years,Albania,2020,203119,69319
Total,From 55 to 59 years,Albania,2021,198625,69320
Total,From 55 to 59 years,Albania,2023,190628,69321
Total,From 55 to 59 years,Armenia,2006,133590,69322
Total,From 55 to 59 years,Armenia,2007,144805,69323
Total,From 55 to 59 years,Armenia,2008,154781,69324
Total,From 55 to 59 years,Armenia,2009,163821,69325
Total,From 55 to 59 years,Armenia,2010,175176,69326
Total,From 55 to 59 years,Armenia,2015,207091,69327
Total,From 55 to 59 years,Armenia,2016,215015,69328
Total,From 55 to 59 years,Armenia,2017,219156,69329
Total,From 55 to 59 years,Armenia,2018,217266,69330
Total,From 55 to 59 years,Armenia,2019,212437,69331
Total,From 55 to 59 years,Armenia,2020,204935,69332
Total,From 55 to 59 years,Armenia,2021,193612,69333
Total,From 55 to 59 years,Armenia,2024,178314,69334
Total,From 55 to 59 years,Austria,1995,410668,69335
Total,From 55 to 59 years,Austria,1996,457523,69336
Total,From 55 to 59 years,Austria,1997,494449,69337
Total,From 55 to 59 years,Austria,1998,515082,69338
Total,From 55 to 59 years,Austria,1999,529015,69339
Total,From 55 to 59 years,Austria,2000,509411,69340
Total,From 55 to 59 years,Austria,2001,464539,69341
Total,From 55 to 59 years,Austria,2002,445121,69342
Total,From 55 to 59 years,Austria,2003,455192,69343
Total,From 55 to 59 years,Austria,2004,463797,69344
Total,From 55 to 59 years,Austria,2005,468378,69345
Total,From 55 to 59 years,Austria,2006,492997,69346
Total,From 55 to 59 years,Austria,2007,499273,69347
Total,From 55 to 59 years,Austria,2008,492098,69348
Total,From 55 to 59 years,Austria,2009,488430,69349
Total,From 55 to 59 years,Austria,2010,491070,69350
Total,From 55 to 59 years,Austria,2011,500445,69351
Total,From 55 to 59 years,Austria,2012,520503,69352
Total,From 55 to 59 years,Austria,2013,538401,69353
Total,From 55 to 59 years,Austria,2014,558076,69354
Total,From 55 to 59 years,Austria,2015,580836,69355
Total,From 55 to 59 years,Austria,2016,603249,69356
Total,From 55 to 59 years,Austria,2017,622986,69357
Total,From 55 to 59 years,Austria,2018,644612,69358
Total,From 55 to 59 years,Austria,2019,666885,69359
Total,From 55 to 59 years,Austria,2020,685485,69360
Total,From 55 to 59 years,Austria,2021,698683,69361
Total,From 55 to 59 years,Austria,2022,705784,69362
Total,From 55 to 59 years,Austria,2023,711615,69363
Total,From 55 to 59 years,Austria,2024,713003,69364
Total,From 55 to 59 years,Azerbaijan,2006,255300,69365
Total,From 55 to 59 years,Azerbaijan,2007,280100,69366
Total,From 55 to 59 years,Azerbaijan,2008,304100,69367
Total,From 55 to 59 years,Azerbaijan,2009,323100,69368
Total,From 55 to 59 years,Azerbaijan,2010,348038,69369
Total,From 55 to 59 years,Azerbaijan,2011,372558,69370
Total,From 55 to 59 years,Azerbaijan,2012,407247,69371
Total,From 55 to 59 years,Azerbaijan,2013,443530,69372
Total,From 55 to 59 years,Azerbaijan,2014,492221,69373
Total,From 55 to 59 years,Azerbaijan,2015,536343,69374
Total,From 55 to 59 years,Azerbaijan,2016,580755,69375
Total,From 55 to 59 years,Azerbaijan,2017,608829,69376
Total,From 55 to 59 years,Azerbaijan,2018,632358,69377
Total,From 55 to 59 years,Azerbaijan,2019,643724,69378
Total,From 55 to 59 years,Azerbaijan,2020,645895,69379
Total,From 55 to 59 years,Azerbaijan,2021,638889,69380
Total,From 55 to 59 years,Azerbaijan,2022,634570,69381
Total,From 55 to 59 years,Azerbaijan,2023,600656,69382
Total,From 55 to 59 years,Azerbaijan,2024,597380,69383
Total,From 55 to 59 years,Belgium,1995,550460,69384
Total,From 55 to 59 years,Belgium,1996,542480,69385
Total,From 55 to 59 years,Belgium,1997,524198,69386
Total,From 55 to 59 years,Belgium,1998,511947,69387
Total,From 55 to 59 years,Belgium,1999,509194,69388
Total,From 55 to 59 years,Belgium,2000,514710,69389
Total,From 55 to 59 years,Belgium,2001,529034,69390
Total,From 55 to 59 years,Belgium,2002,575266,69391
Total,From 55 to 59 years,Belgium,2003,612865,69392
Total,From 55 to 59 years,Belgium,2004,638422,69393
Total,From 55 to 59 years,Belgium,2005,656486,69394
Total,From 55 to 59 years,Belgium,2006,675073,69395
Total,From 55 to 59 years,Belgium,2007,672805,69396
Total,From 55 to 59 years,Belgium,2008,676975,69397
Total,From 55 to 59 years,Belgium,2009,680408,69398
Total,From 55 to 59 years,Belgium,2010,689451,69399
Total,From 55 to 59 years,Belgium,2011,702335,69400
Total,From 55 to 59 years,Belgium,2012,715866,69401
Total,From 55 to 59 years,Belgium,2013,726692,69402
Total,From 55 to 59 years,Belgium,2014,739423,69403
Total,From 55 to 59 years,Belgium,2015,753004,69404
Total,From 55 to 59 years,Belgium,2016,763475,69405
Total,From 55 to 59 years,Belgium,2017,773690,69406
Total,From 55 to 59 years,Belgium,2018,782337,69407
Total,From 55 to 59 years,Belgium,2019,791327,69408
Total,From 55 to 59 years,Belgium,2020,800140,69409
Total,From 55 to 59 years,Belgium,2021,804220,69410
Total,From 55 to 59 years,Belgium,2022,803330,69411
Total,From 55 to 59 years,Belgium,2023,800053,69412
Total,From 55 to 59 years,Belgium,2024,792023,69413
Total,From 55 to 59 years,Bulgaria,1995,490667,69414
Total,From 55 to 59 years,Bulgaria,1996,479472,69415
Total,From 55 to 59 years,Bulgaria,1997,470015,69416
Total,From 55 to 59 years,Bulgaria,1998,467872,69417
Total,From 55 to 59 years,Bulgaria,1999,469392,69418
Total,From 55 to 59 years,Bulgaria,2000,474080,69419
Total,From 55 to 59 years,Bulgaria,2001,481795,69420
Total,From 55 to 59 years,Bulgaria,2002,507613,69421
Total,From 55 to 59 years,Bulgaria,2003,519865,69422
Total,From 55 to 59 years,Bulgaria,2004,535742,69423
Total,From 55 to 59 years,Bulgaria,2005,558103,69424
Total,From 55 to 59 years,Bulgaria,2006,572133,69425
Total,From 55 to 59 years,Bulgaria,2007,561375,69426
Total,From 55 to 59 years,Bulgaria,2008,557716,69427
Total,From 55 to 59 years,Bulgaria,2009,551387,69428
Total,From 55 to 59 years,Bulgaria,2010,538702,69429
Total,From 55 to 59 years,Bulgaria,2011,525355,69430
Total,From 55 to 59 years,Bulgaria,2012,524881,69431
Total,From 55 to 59 years,Bulgaria,2013,522830,69432
Total,From 55 to 59 years,Bulgaria,2014,512748,69433
Total,From 55 to 59 years,Bulgaria,2015,506595,69434
Total,From 55 to 59 years,Bulgaria,2016,497656,69435
Total,From 55 to 59 years,Bulgaria,2017,489500,69436
Total,From 55 to 59 years,Bulgaria,2018,485527,69437
Total,From 55 to 59 years,Bulgaria,2019,480395,69438
Total,From 55 to 59 years,Bulgaria,2020,471799,69439
Total,From 55 to 59 years,Bulgaria,2021,462668,69440
Total,From 55 to 59 years,Bulgaria,2022,447435,69441
Total,From 55 to 59 years,Bulgaria,2023,439672,69442
Total,From 55 to 59 years,Bulgaria,2024,445981,69443
Total,From 55 to 59 years,Belarus,2006,552124,69444
Total,From 55 to 59 years,Belarus,2007,584424,69445
Total,From 55 to 59 years,Belarus,2008,601898,69446
Total,From 55 to 59 years,Belarus,2009,609865,69447
Total,From 55 to 59 years,Belarus,2011,630571,69448
Total,From 55 to 59 years,Belarus,2012,646080,69449
Total,From 55 to 59 years,Belarus,2013,666209,69450
Total,From 55 to 59 years,Belarus,2014,696903,69451
Total,From 55 to 59 years,Belarus,2015,715939,69452
Total,From 55 to 59 years,Belarus,2016,732600,69453
Total,From 55 to 59 years,Belarus,2017,742446,69454
Total,From 55 to 59 years,Belarus,2018,741293,69455
Total,From 55 to 59 years,Belarus,2019,728162,69456
Total,From 55 to 59 years,Switzerland,1995,372046,69457
Total,From 55 to 59 years,Switzerland,1996,375692,69458
Total,From 55 to 59 years,Switzerland,1997,382629,69459
Total,From 55 to 59 years,Switzerland,1998,396239,69460
Total,From 55 to 59 years,Switzerland,1999,411780,69461
Total,From 55 to 59 years,Switzerland,2000,428389,69462
Total,From 55 to 59 years,Switzerland,2001,443867,69463
Total,From 55 to 59 years,Switzerland,2002,456885,69464
Total,From 55 to 59 years,Switzerland,2003,466820,69465
Total,From 55 to 59 years,Switzerland,2004,473987,69466
Total,From 55 to 59 years,Switzerland,2005,477161,69467
Total,From 55 to 59 years,Switzerland,2006,480114,69468
Total,From 55 to 59 years,Switzerland,2007,476435,69469
Total,From 55 to 59 years,Switzerland,2008,476709,69470
Total,From 55 to 59 years,Switzerland,2009,477116,69471
Total,From 55 to 59 years,Switzerland,2010,481840,69472
Total,From 55 to 59 years,Switzerland,2011,486836,69473
Total,From 55 to 59 years,Switzerland,2012,499696,69474
Total,From 55 to 59 years,Switzerland,2013,512120,69475
Total,From 55 to 59 years,Switzerland,2014,527148,69476
Total,From 55 to 59 years,Switzerland,2015,543463,69477
Total,From 55 to 59 years,Switzerland,2016,560277,69478
Total,From 55 to 59 years,Switzerland,2017,575812,69479
Total,From 55 to 59 years,Switzerland,2018,591887,69480
Total,From 55 to 59 years,Switzerland,2019,610732,69481
Total,From 55 to 59 years,Switzerland,2020,630020,69482
Total,From 55 to 59 years,Switzerland,2021,644500,69483
Total,From 55 to 59 years,Switzerland,2022,655329,69484
Total,From 55 to 59 years,Switzerland,2023,659955,69485
Total,From 55 to 59 years,Switzerland,2024,661597,69486
Total,From 55 to 59 years,Cyprus,1995,28668,69487
Total,From 55 to 59 years,Cyprus,1996,29569,69488
Total,From 55 to 59 years,Cyprus,1997,30597,69489
Total,From 55 to 59 years,Cyprus,1998,31808,69490
Total,From 55 to 59 years,Cyprus,1999,33227,69491
Total,From 55 to 59 years,Cyprus,2000,34852,69492
Total,From 55 to 59 years,Cyprus,2001,36495,69493
Total,From 55 to 59 years,Cyprus,2002,35301,69494
Total,From 55 to 59 years,Cyprus,2003,36874,69495
Total,From 55 to 59 years,Cyprus,2004,38936,69496
Total,From 55 to 59 years,Cyprus,2005,41084,69497
Total,From 55 to 59 years,Cyprus,2006,43083,69498
Total,From 55 to 59 years,Cyprus,2007,44624,69499
Total,From 55 to 59 years,Cyprus,2008,45812,69500
Total,From 55 to 59 years,Cyprus,2009,46511,69501
Total,From 55 to 59 years,Cyprus,2010,47110,69502
Total,From 55 to 59 years,Cyprus,2011,47915,69503
Total,From 55 to 59 years,Cyprus,2012,48933,69504
Total,From 55 to 59 years,Cyprus,2013,49923,69505
Total,From 55 to 59 years,Cyprus,2014,51043,69506
Total,From 55 to 59 years,Cyprus,2015,50112,69507
Total,From 55 to 59 years,Cyprus,2016,51589,69508
Total,From 55 to 59 years,Cyprus,2017,52993,69509
Total,From 55 to 59 years,Cyprus,2018,54081,69510
Total,From 55 to 59 years,Cyprus,2019,54546,69511
Total,From 55 to 59 years,Cyprus,2020,54512,69512
Total,From 55 to 59 years,Cyprus,2021,54745,69513
Total,From 55 to 59 years,Cyprus,2022,55035,69514
Total,From 55 to 59 years,Cyprus,2023,58238,69515
Total,From 55 to 59 years,Cyprus,2024,58937,69516
Total,From 55 to 59 years,Czechia,1995,484624,69517
Total,From 55 to 59 years,Czechia,1996,501986,69518
Total,From 55 to 59 years,Czechia,1997,522387,69519
Total,From 55 to 59 years,Czechia,1998,547581,69520
Total,From 55 to 59 years,Czechia,1999,583573,69521
Total,From 55 to 59 years,Czechia,2000,619194,69522
Total,From 55 to 59 years,Czechia,2001,634217,69523
Total,From 55 to 59 years,Czechia,2002,678805,69524
Total,From 55 to 59 years,Czechia,2003,723344,69525
Total,From 55 to 59 years,Czechia,2004,746377,69526
Total,From 55 to 59 years,Czechia,2005,760219,69527
Total,From 55 to 59 years,Czechia,2006,783983,69528
Total,From 55 to 59 years,Czechia,2007,780652,69529
Total,From 55 to 59 years,Czechia,2008,772109,69530
Total,From 55 to 59 years,Czechia,2009,766515,69531
Total,From 55 to 59 years,Czechia,2010,763773,69532
Total,From 55 to 59 years,Czechia,2011,756613,69533
Total,From 55 to 59 years,Czechia,2012,745595,69534
Total,From 55 to 59 years,Czechia,2013,730876,69535
Total,From 55 to 59 years,Czechia,2014,709023,69536
Total,From 55 to 59 years,Czechia,2015,680114,69537
Total,From 55 to 59 years,Czechia,2016,653439,69538
Total,From 55 to 59 years,Czechia,2017,631422,69539
Total,From 55 to 59 years,Czechia,2018,617823,69540
Total,From 55 to 59 years,Czechia,2019,628207,69541
Total,From 55 to 59 years,Czechia,2020,653501,69542
Total,From 55 to 59 years,Czechia,2021,663917,69543
Total,From 55 to 59 years,Czechia,2022,673023,69544
Total,From 55 to 59 years,Czechia,2023,688078,69545
Total,From 55 to 59 years,Czechia,2024,683047,69546
Total,From 55 to 59 years,Germany,1995,5782202,69547
Total,From 55 to 59 years,Germany,1996,5975391,69548
Total,From 55 to 59 years,Germany,1997,6061548,69549
Total,From 55 to 59 years,Germany,1998,5910052,69550
Total,From 55 to 59 years,Germany,1999,5712749,69551
Total,From 55 to 59 years,Germany,2000,5424896,69552
Total,From 55 to 59 years,Germany,2001,4875852,69553
Total,From 55 to 59 years,Germany,2002,4496158,69554
Total,From 55 to 59 years,Germany,2003,4439326,69555
Total,From 55 to 59 years,Germany,2004,4417135,69556
Total,From 55 to 59 years,Germany,2005,4498430,69557
Total,From 55 to 59 years,Germany,2006,4853457,69558
Total,From 55 to 59 years,Germany,2007,5107449,69559
Total,From 55 to 59 years,Germany,2008,5271033,69560
Total,From 55 to 59 years,Germany,2009,5372216,69561
Total,From 55 to 59 years,Germany,2010,5423912,69562
Total,From 55 to 59 years,Germany,2011,5383155,69563
Total,From 55 to 59 years,Germany,2012,5465592,69564
Total,From 55 to 59 years,Germany,2013,5563619,69565
Total,From 55 to 59 years,Germany,2014,5688892,69566
Total,From 55 to 59 years,Germany,2015,5853132,69567
Total,From 55 to 59 years,Germany,2016,6038640,69568
Total,From 55 to 59 years,Germany,2017,6223126,69569
Total,From 55 to 59 years,Germany,2018,6401516,69570
Total,From 55 to 59 years,Germany,2019,6598218,69571
Total,From 55 to 59 years,Germany,2020,6737305,69572
Total,From 55 to 59 years,Germany,2021,6817318,69573
Total,From 55 to 59 years,Germany,2022,6846797,69574
Total,From 55 to 59 years,Germany,2023,6796205,69575
Total,From 55 to 59 years,Germany,2024,6719765,69576
Total,From 55 to 59 years,Denmark,1995,273499,69577
Total,From 55 to 59 years,Denmark,1996,280690,69578
Total,From 55 to 59 years,Denmark,1997,287403,69579
Total,From 55 to 59 years,Denmark,1998,299852,69580
Total,From 55 to 59 years,Denmark,1999,314674,69581
Total,From 55 to 59 years,Denmark,2000,335048,69582
Total,From 55 to 59 years,Denmark,2001,356683,69583
Total,From 55 to 59 years,Denmark,2002,379138,69584
Total,From 55 to 59 years,Denmark,2003,391626,69585
Total,From 55 to 59 years,Denmark,2004,395011,69586
Total,From 55 to 59 years,Denmark,2005,388976,69587
Total,From 55 to 59 years,Denmark,2006,379669,69588
Total,From 55 to 59 years,Denmark,2007,365498,69589
Total,From 55 to 59 years,Denmark,2008,355236,69590
Total,From 55 to 59 years,Denmark,2009,351519,69591
Total,From 55 to 59 years,Denmark,2010,350004,69592
Total,From 55 to 59 years,Denmark,2011,349543,69593
Total,From 55 to 59 years,Denmark,2012,352243,69594
Total,From 55 to 59 years,Denmark,2013,353381,69595
Total,From 55 to 59 years,Denmark,2014,354046,69596
Total,From 55 to 59 years,Denmark,2015,355781,69597
Total,From 55 to 59 years,Denmark,2016,359474,69598
Total,From 55 to 59 years,Denmark,2017,362210,69599
Total,From 55 to 59 years,Denmark,2018,367613,69600
Total,From 55 to 59 years,Denmark,2019,376994,69601
Total,From 55 to 59 years,Denmark,2020,388538,69602
Total,From 55 to 59 years,Denmark,2021,399520,69603
Total,From 55 to 59 years,Denmark,2022,413339,69604
Total,From 55 to 59 years,Denmark,2023,420559,69605
Total,From 55 to 59 years,Denmark,2024,416858,69606
Total,From 55 to 59 years,Estonia,1995,91864,69607
Total,From 55 to 59 years,Estonia,1996,90915,69608
Total,From 55 to 59 years,Estonia,1997,91484,69609
Total,From 55 to 59 years,Estonia,1998,87541,69610
Total,From 55 to 59 years,Estonia,1999,81243,69611
Total,From 55 to 59 years,Estonia,2000,77530,69612
Total,From 55 to 59 years,Estonia,2001,73220,69613
Total,From 55 to 59 years,Estonia,2002,70190,69614
Total,From 55 to 59 years,Estonia,2003,71580,69615
Total,From 55 to 59 years,Estonia,2004,75960,69616
Total,From 55 to 59 years,Estonia,2005,81290,69617
Total,From 55 to 59 years,Estonia,2006,85310,69618
Total,From 55 to 59 years,Estonia,2007,87020,69619
Total,From 55 to 59 years,Estonia,2008,87560,69620
Total,From 55 to 59 years,Estonia,2009,87340,69621
Total,From 55 to 59 years,Estonia,2010,86930,69622
Total,From 55 to 59 years,Estonia,2011,88100,69623
Total,From 55 to 59 years,Estonia,2012,88169,69624
Total,From 55 to 59 years,Estonia,2013,88342,69625
Total,From 55 to 59 years,Estonia,2014,88964,69626
Total,From 55 to 59 years,Estonia,2015,88480,69627
